Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Original Price,Quantity,Discount,Discount Amount,Sales,Profit,Average sales
199,US-2014-124303,7/7/2014,7/14/2014,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$4.91,2,0.7,$3.44,$2.95,-$2.26,$1.47
201,CA-2014-105074,6/25/2014,6/30/2014,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Akron,Ohio,44312,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,$9.06,3,0.2,$1.81,$21.74,$6.80,$7.25
202,CA-2011-133690,8/3/2011,8/5/2011,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,$218.75,2,0.5,$109.38,$218.75,-$161.88,$109.38
204,US-2014-116701,12/18/2014,12/22/2014,Second Class,LC-17140,Logan Currie,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,$165.71,2,0.8,$132.57,$66.28,-$178.97,$33.14
205,CA-2014-126382,6/4/2014,6/8/2014,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Franklin,Tennessee,37064,South,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",$6.28,7,0.2,$1.26,$35.17,$9.67,$5.02
206,CA-2014-108329,12/10/2014,12/15/2014,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Whittier,California,90604,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,$138.99,4,0.2,$27.80,$444.77,$44.48,$111.19
207,CA-2014-135860,12/2/2014,12/8/2014,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",$20.98,4,0,$0.00,$83.92,$5.87,$20.98
212,CA-2012-101007,2/9/2012,2/13/2012,Second Class,MS-17980,Michael Stewart,Corporate,United States,Dallas,Texas,75220,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,$13.00,2,0.2,$2.60,$20.80,$6.50,$10.40
213,CA-2012-146262,1/2/2012,1/9/2012,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,$14.80,2,0.2,$2.96,$23.68,$8.88,$11.84
218,CA-2013-130162,10/29/2013,11/2/2013,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",$15.51,6,0,$0.00,$93.06,$26.06,$15.51
220,CA-2012-169397,12/24/2012,12/27/2012,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,$3.49,2,0.2,$0.70,$5.58,$1.81,$2.79
226,CA-2012-163055,8/9/2012,8/16/2012,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",$2.20,1,0,$0.00,$2.20,$0.97,$2.20
229,US-2012-145436,2/28/2012,3/4/2012,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,38401,South,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,$100.98,2,0.2,$20.20,$161.57,-$28.27,$80.78
231,US-2011-156216,9/13/2011,9/17/2011,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,$8.88,7,0.7,$6.22,$18.65,-$12.43,$2.66
232,US-2014-100930,4/8/2014,4/13/2014,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,$212.60,2,0.45,$95.67,$233.86,-$102.05,$116.93
237,CA-2014-160514,11/13/2014,11/17/2014,Standard Class,DB-13120,David Bremer,Corporate,United States,Santa Clara,California,95051,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),$5.28,2,0,$0.00,$10.56,$4.75,$5.28
238,CA-2013-157749,6/5/2013,6/10/2013,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,$6.48,5,0.2,$1.30,$25.92,$9.40,$5.18
245,CA-2011-131926,6/1/2011,6/6/2011,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,$285.98,7,0,$0.00,"$2,001.86",$580.54,$285.98
250,CA-2013-154739,12/11/2013,12/16/2013,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Francisco,California,94109,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",$200.98,2,0.2,$40.20,$321.57,$28.14,$160.78
251,CA-2013-145625,9/12/2013,9/18/2013,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,92037,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",$7.61,1,0,$0.00,$7.61,$3.58,$7.61
253,CA-2013-146941,12/11/2013,12/14/2013,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10024,East,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",$13.43,6,0,$0.00,$80.58,$22.56,$13.43
255,US-2012-159982,11/28/2012,12/4/2012,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,$3.37,9,0.6,$2.02,$12.13,-$8.49,$1.35
259,CA-2014-163139,12/2/2014,12/4/2014,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,$6.79,3,0,$0.00,$20.37,$6.93,$6.79
262,US-2014-155299,6/9/2014,6/13/2014,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Pasadena,Texas,77506,Central,OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,$4.06,2,0.8,$3.25,$1.62,-$4.47,$0.81
263,US-2011-106992,9/19/2011,9/21/2011,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,"$1,699.99",3,0.4,$680.00,"$3,059.98",-$510.00,"$1,019.99"
265,CA-2013-125318,6/7/2013,6/14/2013,Standard Class,RC-19825,Roy Collins,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,$102.57,4,0.2,$20.51,$328.22,$28.72,$82.06
266,CA-2012-155040,11/10/2012,11/15/2012,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Brentwood,California,94513,West,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,$39.95,2,0,$0.00,$79.90,$35.16,$39.95
267,CA-2014-136826,6/17/2014,6/21/2014,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Chapel Hill,North Carolina,27514,South,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",$5.84,3,0.2,$1.17,$14.02,$4.73,$4.67
268,CA-2013-111010,1/22/2013,1/28/2013,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Morristown,New Jersey,7960,East,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,$1.26,6,0,$0.00,$7.56,$0.30,$1.26
269,US-2014-145366,12/10/2014,12/14/2014,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,$46.51,1,0.2,$9.30,$37.21,-$7.44,$37.21
271,CA-2014-163979,12/29/2014,1/3/2015,Second Class,KH-16690,Kristen Hastings,Corporate,United States,San Francisco,California,94110,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,$181.46,4,0,$0.00,$725.84,$210.49,$181.46
272,CA-2012-155334,7/30/2012,7/31/2012,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,$29.99,7,0,$0.00,$209.93,$92.37,$29.99
275,CA-2014-118136,9/17/2014,9/18/2014,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",$4.41,2,0,$0.00,$8.82,$4.06,$4.41
277,CA-2014-132976,10/14/2014,10/18/2014,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",$7.28,2,0.2,$1.46,$11.65,$4.08,$5.82
281,US-2012-161991,9/26/2012,9/28/2012,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,$2.08,5,0.8,$1.66,$2.08,-$3.43,$0.42
283,CA-2012-130890,11/2/2012,11/6/2012,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90004,West,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",$259.71,5,0.2,$51.94,"$1,038.84",$51.94,$207.77
284,CA-2012-130883,9/26/2012,10/2/2012,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,OFF-PA-10000474,Office Supplies,Paper,Staples,$35.44,5,0.2,$7.09,$141.76,$47.84,$28.35
287,CA-2013-112697,12/19/2013,12/21/2013,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,$120.98,7,0.7,$84.69,$254.06,-$169.37,$36.29
290,CA-2013-110772,11/21/2013,11/25/2013,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,$3.41,7,0.2,$0.68,$19.10,$6.68,$2.73
294,CA-2011-111451,12/26/2011,12/28/2011,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",$46.94,8,0.2,$9.39,$300.42,$78.86,$37.55
299,CA-2013-142545,10/29/2013,11/4/2013,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,$6.48,5,0,$0.00,$32.40,$15.55,$6.48
304,US-2014-152380,11/20/2014,11/24/2014,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Chicago,Illinois,60623,Central,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,$146.05,3,0.5,$73.03,$219.08,-$131.45,$73.03
305,CA-2012-144253,5/4/2012,5/9/2012,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,New York City,New York,10024,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,$13.40,2,0,$0.00,$26.80,$12.86,$13.40
306,CA-2011-130960,12/30/2011,1/4/2012,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Taylor,Michigan,48180,Central,OFF-AR-10003651,Office Supplies,Art,Newell 350,$3.28,3,0,$0.00,$9.84,$2.85,$3.28
307,CA-2011-111003,6/1/2011,6/6/2011,Standard Class,CR-12625,Corey Roper,Home Office,United States,Lakewood,New Jersey,8701,East,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",$15.16,3,0,$0.00,$45.48,$20.92,$15.16
309,CA-2014-126774,4/16/2014,4/18/2014,First Class,SH-20395,Shahid Hopkins,Consumer,United States,Arlington,Virginia,22204,South,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,$4.89,1,0,$0.00,$4.89,$2.00,$4.89
310,CA-2013-142902,9/13/2013,9/15/2013,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,$4.73,4,0.2,$0.95,$15.14,$3.59,$3.78
314,CA-2011-120887,9/27/2011,10/3/2011,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Hackensack,New Jersey,7601,East,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",$29.18,3,0,$0.00,$87.54,$37.64,$29.18
315,CA-2011-167850,8/9/2011,8/16/2011,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Saint Petersburg,Florida,33710,South,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,$111.49,2,0.2,$22.30,$178.38,$22.30,$89.19
317,CA-2011-164259,12/28/2011,12/30/2011,First Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",$30.98,4,0.2,$6.20,$99.14,$8.67,$24.78
318,CA-2011-164973,11/4/2011,11/9/2011,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,$150.98,1,0.1,$15.10,$135.88,$24.16,$135.88
323,CA-2011-156601,9/19/2011,9/24/2011,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Long Beach,California,90805,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,$3.58,2,0,$0.00,$7.16,$3.58,$3.58
324,CA-2013-162138,4/24/2013,4/28/2013,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Hesperia,California,92345,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,$52.40,6,0.2,$10.48,$251.52,$81.74,$41.92
326,CA-2014-153339,11/4/2014,11/6/2014,Second Class,DJ-13510,Don Jones,Corporate,United States,Murfreesboro,Tennessee,37130,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,$19.99,1,0.2,$4.00,$15.99,$1.00,$15.99
327,US-2013-141544,8/31/2013,9/2/2013,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,$161.61,3,0.4,$64.64,$290.90,-$67.88,$96.97
332,US-2013-150147,4/26/2013,4/30/2013,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,$69.00,2,0.4,$27.60,$82.80,-$20.70,$41.40
335,CA-2012-137946,9/1/2012,9/4/2012,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,$5.94,1,0.2,$1.19,$4.75,$1.60,$4.75
338,CA-2011-129924,7/12/2011,7/17/2011,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,$4.82,2,0.2,$0.96,$7.71,$2.80,$3.86
340,CA-2012-128167,6/22/2012,6/26/2012,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Layton,Utah,84041,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",$1.24,4,0,$0.00,$4.96,$2.33,$1.24
341,CA-2011-122336,4/13/2011,4/17/2011,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10000122,Office Supplies,Art,Newell 314,$5.58,4,0.2,$1.12,$17.86,$1.12,$4.46
345,US-2012-120712,12/20/2012,12/24/2012,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Austin,Texas,78745,Central,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,$27.75,4,0.2,$5.55,$88.80,-$2.22,$22.20
346,CA-2014-169901,6/16/2014,6/20/2014,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,$19.99,3,0.2,$4.00,$47.98,$4.80,$15.99
347,CA-2014-134306,7/9/2014,7/13/2014,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",$2.52,3,0,$0.00,$7.56,$3.10,$2.52
350,CA-2013-129714,9/2/2013,9/4/2013,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,$6.79,1,0,$0.00,$6.79,$2.31,$6.79
355,CA-2013-138520,4/9/2013,4/14/2013,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,$80.98,6,0.2,$16.20,$388.70,-$4.86,$64.78
359,CA-2013-130001,4/24/2013,4/29/2013,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,$9.06,5,0.2,$1.81,$36.24,$11.33,$7.25
360,CA-2014-155698,3/9/2014,3/12/2014,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,$80.98,8,0,$0.00,$647.84,$168.44,$80.98
362,CA-2014-144904,9/26/2014,10/2/2014,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",$10.35,2,0,$0.00,$20.70,$9.94,$10.35
366,CA-2011-123344,9/24/2011,9/29/2011,Standard Class,JD-16060,Julia Dunbar,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",$52.99,4,0,$0.00,$211.96,$8.48,$52.99
367,CA-2013-155516,10/22/2013,10/22/2013,Same Day,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,$5.80,4,0,$0.00,$23.20,$10.44,$5.80
371,CA-2014-104745,5/30/2014,6/5/2014,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,78550,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,$6.48,5,0.2,$1.30,$25.92,$9.40,$5.18
373,US-2011-119137,7/23/2011,7/27/2011,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,$5.44,5,0.7,$3.81,$8.16,-$5.71,$1.63
377,US-2013-134656,9/29/2013,10/2/2013,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Quincy,Illinois,62301,Central,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,$30.98,4,0.2,$6.20,$99.14,$30.98,$24.78
378,US-2014-134481,8/28/2014,9/2/2014,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,Franklin,Massachusetts,2038,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",$303.76,7,0.3,$91.13,"$1,488.42",-$297.68,$212.63
379,CA-2012-130792,4/28/2012,5/5/2012,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,$14.42,3,0.8,$11.54,$8.65,-$20.33,$2.88
382,CA-2013-134775,10/29/2013,10/30/2013,First Class,AS-10285,Alejandro Savely,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,$7.28,7,0,$0.00,$50.96,$25.48,$7.28
384,CA-2012-125395,6/26/2012,6/29/2012,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Taylor,Michigan,48180,Central,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,$20.95,2,0,$0.00,$41.90,$8.80,$20.95
385,US-2012-168935,11/27/2012,12/2/2012,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Pembroke Pines,Florida,33024,South,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",$227.55,3,0.45,$102.40,$375.46,-$157.01,$125.15
387,CA-2012-122756,12/3/2012,12/7/2012,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,$401.95,4,0.7,$281.37,$482.34,-$337.64,$120.59
389,CA-2011-115973,11/24/2011,11/26/2011,First Class,NG-18430,Nathan Gelder,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,$3.28,1,0.2,$0.66,$2.62,$0.43,$2.62
390,CA-2014-101798,12/12/2014,12/16/2014,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",$7.30,4,0.2,$1.46,$23.36,$7.88,$5.84
392,US-2011-135972,9/21/2011,9/23/2011,Second Class,JG-15115,Jack Garza,Consumer,United States,Des Moines,Washington,98198,West,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,$153.99,2,0.2,$30.80,$246.38,$27.72,$123.19
